_id,rental,distric,bc,community,size,city,renta_type,rent_type,house_type
ObjectId(6082fe0673596f7c036ab014),2500,渝北租房,龙头寺租房,上品拾陆租房,面积：97㎡,重庆链家网,,"租赁方式：整租 罗志军
换新地产 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅1卫 97㎡ 精装修
ObjectId(6082fe0873596f7c036ab015),4300,江北租房,北滨路租房,恒大御龙天峰租房,面积：129㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅2卫 129㎡ 精装修
ObjectId(6082fe0873596f7c036ab016),1800,九龙坡租房,谢家湾租房,华宇春江花月租房,面积：82㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 82㎡ 精装修
ObjectId(6082fe0a73596f7c036ab017),1800,江北租房,观音桥租房,旭阳朗晴广场租房,面积：53㎡,重庆链家网,,租赁方式：整租,房屋类型：1室0厅1卫 53㎡ 精装修
ObjectId(6082fe0b73596f7c036ab018),1100,江北租房,五里店租房,劳动新一村租房,面积：74㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 74㎡
ObjectId(6082fe0b73596f7c036ab019),2300,沙坪坝租房,凤天路租房,万科金色悦城四期租房,面积：95㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 95㎡ 精装修
ObjectId(6082fe0c73596f7c036ab01a),2400,渝中租房,解放碑租房,城市新锐租房,面积：52㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 52㎡ 精装修
ObjectId(6082fe0d73596f7c036ab01b),1400,九龙坡租房,石桥铺租房,鹏润悦秀城租房,面积：40㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 40㎡ 精装修
ObjectId(6082fe0d73596f7c036ab01c),1200,沙坪坝租房,西永租房,首创光和城一期租房,面积：44㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室0厅1卫 44㎡ 精装修
ObjectId(6082fe0e73596f7c036ab01d),900,渝中租房,大坪租房,大黄路租房,面积：52㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 52㎡
ObjectId(6082fe0f73596f7c036ab01e),2600,南岸租房,南坪租房,协信城租房,面积：80㎡,重庆链家网,,租赁方式：整租,房屋类型：3室1厅1卫 80㎡ 精装修
ObjectId(6082fe0f73596f7c036ab01f),2200,江北租房,大石坝租房,首创鸿恩国际生活区租房,面积：81㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 81㎡ 精装修
ObjectId(6082fe1073596f7c036ab020),2300,渝中租房,解放碑租房,民生里租房,面积：105㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 105㎡
ObjectId(6082fe1073596f7c036ab021),2500,渝北租房,照母山租房,万科悦峰三期租房,面积：79㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 79㎡ 精装修
ObjectId(6082fe1173596f7c036ab022),2700,渝北租房,照母山租房,万科城租房,面积：86㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 86㎡ 精装修
ObjectId(6082fe1173596f7c036ab023),1700,巴南租房,龙洲湾租房,荣盛锦绣南山租房,面积：65㎡,重庆链家网,,租赁方式：整租,房屋类型：2室2厅1卫 65㎡ 精装修
ObjectId(6082fe1273596f7c036ab024),1200,南岸租房,弹子石租房,华润凯旋天地租房,面积：38㎡,重庆链家网,,"租赁方式：整租 谢刚
织家公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 38㎡ 精装修
ObjectId(6082fe1373596f7c036ab025),2580,渝中租房,大坪租房,万科锦程租房,面积：71㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 71㎡ 精装修
ObjectId(6082fe1373596f7c036ab026),1250,南岸租房,弹子石租房,华润凯旋天地租房,面积：32㎡,重庆链家网,,"租赁方式：整租 黄限良
若航寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 32㎡ 精装修
ObjectId(6082fe1573596f7c036ab027),4200,江北租房,江北嘴租房,中海紫御江山天誉租房,面积：100㎡,重庆链家网,,"租赁方式：整租 曹明
汇聚 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 100㎡ 精装修
ObjectId(6082fe1673596f7c036ab028),1200,巴南租房,龙洲湾租房,巴南万达广场租房,面积：55㎡,重庆链家网,,"租赁方式：整租 李科兵
俏管家●重庆 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室0厅1卫 55㎡ 精装修
ObjectId(6082fe1773596f7c036ab029),1200,南岸租房,弹子石租房,华润凯旋天地租房,面积：38㎡,重庆链家网,,"租赁方式：整租 谢刚
织家公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 38㎡ 精装修
ObjectId(6082fe1873596f7c036ab02a),2500,九龙坡租房,杨家坪租房,重百大楼租房,面积：116㎡,重庆链家网,,租赁方式：整租,房屋类型：3室1厅1卫 116㎡
ObjectId(6082fe1973596f7c036ab02b),4900,渝中租房,化龙桥租房,重庆天地翡翠云阶租房,面积：117㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅2卫 117㎡ 精装修
ObjectId(6082fe1973596f7c036ab02c),1800,南岸租房,南坪租房,龙锦苑租房,面积：88㎡,重庆链家网,,租赁方式：整租,房屋类型：2室2厅1卫 88㎡
ObjectId(6082fe1a73596f7c036ab02d),2580,渝中租房,大坪租房,万科锦程租房,面积：71㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 71㎡ 精装修
ObjectId(6082fe1b73596f7c036ab02e),1300,沙坪坝租房,三峡广场租房,金沙国际租房,面积：48㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 48㎡
ObjectId(6082fe1b73596f7c036ab02f),1250,南岸租房,弹子石租房,华润凯旋天地租房,面积：32㎡,重庆链家网,,"租赁方式：整租 黄限良
若航寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 32㎡ 精装修
ObjectId(6082fe1c73596f7c036ab030),2100,渝中租房,大坪租房,V8小区租房,面积：58㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 58㎡ 精装修
ObjectId(6082fe1d73596f7c036ab031),2900,江北租房,观音桥租房,邦兴北都租房,面积：67㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 67㎡ 精装修
ObjectId(6082fe1e73596f7c036ab032),1800,大渡口租房,双山租房,雅居乐御宾府租房,面积：89㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 89㎡ 精装修
ObjectId(6082fe1e73596f7c036ab033),4200,江北租房,江北嘴租房,中海紫御江山天誉租房,面积：100㎡,重庆链家网,,"租赁方式：整租 曹明
汇聚 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 100㎡ 精装修
ObjectId(6082fe1f73596f7c036ab034),1800,渝北租房,照母山租房,恒大世纪城三期租房,面积：87㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 87㎡ 精装修
ObjectId(6082fe2073596f7c036ab035),1850,江北租房,观音桥租房,城市领地租房,面积：56㎡,重庆链家网,,"租赁方式：整租 蔡先生
巨蛙公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室0厅1卫 56㎡
ObjectId(6082fe2173596f7c036ab036),1800,沙坪坝租房,西永租房,重庆融创万达文化旅游城御林租房,面积：78㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 78㎡ 精装修
ObjectId(6082fe2273596f7c036ab037),2200,江北租房,大石坝租房,首创鸿恩国际生活区租房,面积：75㎡,重庆链家网,,"租赁方式：整租 杨春红
万科物业 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 75㎡ 精装修
ObjectId(6082fe2373596f7c036ab038),3500,渝中租房,大坪租房,万科锦程租房,面积：96㎡,重庆链家网,,租赁方式：整租,房屋类型：3室1厅1卫 96㎡ 精装修
ObjectId(6082fe2373596f7c036ab039),1000,沙坪坝租房,大学城租房,龙湖睿城租房,面积：41㎡,重庆链家网,,租赁方式：整租,房屋类型：1室0厅1卫 41㎡ 精装修
ObjectId(6082fe2473596f7c036ab03a),15000,江北租房,江北嘴租房,寰宇天下观澜苑A区租房,面积：252㎡,重庆链家网,,"租赁方式：整租 谭娇娇
森迪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室2厅4卫 252㎡
ObjectId(6082fe2573596f7c036ab03b),2500,江北租房,石马河租房,国奥村时光漫租房,面积：84㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 84㎡ 精装修
ObjectId(6082fe2673596f7c036ab03c),2100,沙坪坝租房,大学城租房,富力城新壹站租房,面积：87㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 87㎡ 精装修
ObjectId(6082fe2673596f7c036ab03d),1600,璧山租房,璧山租房,秋实学府租房,面积：77㎡,重庆链家网,,租赁方式：整租,房屋类型：2室2厅1卫 77㎡ 精装修
ObjectId(6082fe2973596f7c036ab03e),1800,沙坪坝租房,大学城租房,龙湖U城一组团租房,面积：86㎡,重庆链家网,,租赁方式：整租,房屋类型：3室1厅1卫 86㎡ 精装修
ObjectId(6082fe2a73596f7c036ab03f),4800,江北租房,江北嘴租房,中海紫御江山熙岸租房,面积：118㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅2卫 118㎡ 精装修
ObjectId(6082fe2b73596f7c036ab040),1200,江北租房,观音桥租房,华新村租房,面积：34㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 34㎡
ObjectId(6082fe2b73596f7c036ab041),1700,渝北租房,新牌坊租房,碧桂园嘉誉租房,面积：30㎡,重庆链家网,,租赁方式：整租,房屋类型：1室0厅1卫 30㎡ 精装修
ObjectId(6082fe2c73596f7c036ab042),1450,南岸租房,弹子石租房,中国核建紫金一品租房,面积：35㎡,重庆链家网,,"租赁方式：整租 周燚
若航寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 35㎡ 精装修
ObjectId(6082fe2d73596f7c036ab043),1800,巴南租房,龙洲湾租房,曦园江南华都租房,面积：115㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅2卫 115㎡ 精装修
ObjectId(6082fe2e73596f7c036ab044),1400,渝北租房,回兴租房,在水一方租房,面积：98㎡,重庆链家网,,"租赁方式：整租 晏蜀荣
背包客公寓.重庆 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 98㎡ 精装修
ObjectId(6082fe2f73596f7c036ab045),1000,渝北租房,回兴租房,万科朗润园租房,面积：26㎡,重庆链家网,,"租赁方式：整租 晏蜀荣
背包客公寓.重庆 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室0厅1卫 26㎡ 精装修
ObjectId(6082fe3073596f7c036ab046),1750,南岸租房,六公里租房,美堤雅城B区租房,面积：87㎡,重庆链家网,,租赁方式：整租,房屋类型：2室2厅1卫 87㎡
ObjectId(6082fe3173596f7c036ab047),2300,沙坪坝租房,石桥铺租房,西亚怡顺佳苑租房,面积：130㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 130㎡ 精装修
ObjectId(6082fe3173596f7c036ab048),2200,渝中租房,解放碑租房,合景聚融租房,面积：54㎡,重庆链家网,,租赁方式：整租,房屋类型：1室0厅1卫 54㎡ 精装修
ObjectId(6082fe3273596f7c036ab049),2300,江北租房,观音桥租房,万象时代租房,面积：102㎡,重庆链家网,,租赁方式：整租,房屋类型：3室1厅2卫 102㎡
ObjectId(6082fe3373596f7c036ab04a),1600,沙坪坝租房,大学城租房,富力城天禧租房,面积：75㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 75㎡ 精装修
ObjectId(6082fe3473596f7c036ab04b),2000,沙坪坝租房,西永租房,金科•天宸10街区租房,面积：62㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 62㎡ 精装修
ObjectId(6082fe3573596f7c036ab04c),2000,九龙坡租房,凤天路租房,望山国际租房,面积：86㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 86㎡ 精装修
ObjectId(6082fe3573596f7c036ab04d),1000,九龙坡租房,蟠龙租房,保利爱尚里租房,面积：72㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 72㎡
ObjectId(6082fe3673596f7c036ab04e),1600,渝北租房,空港新城租房,新都花园租房,面积：68㎡,重庆链家网,,租赁方式：整租,房屋类型：2室1厅1卫 68㎡ 精装修
ObjectId(6082fe3773596f7c036ab04f),9500,江北租房,江北嘴租房,寰宇天下天玺租房,面积：152㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅2卫 152㎡ 精装修
ObjectId(6082fe3873596f7c036ab050),12000,江北租房,江北嘴租房,寰宇天下观澜苑B区租房,面积：220㎡,重庆链家网,,"租赁方式：整租 王启凡
森迪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室2厅3卫 220㎡ 精装修
ObjectId(6082fe3873596f7c036ab051),1198,九龙坡租房,石桥铺租房,汇祥荟广场租房,面积：26㎡,重庆链家网,,"租赁方式：整租 吴先生
领诺公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 26㎡ 精装修
ObjectId(6082fe3973596f7c036ab052),2350,江北租房,大石坝租房,首创鸿恩国际生活区租房,面积：78㎡,重庆链家网,,租赁方式：整租,房屋类型：2室2厅1卫 78㎡ 精装修
ObjectId(6082fe3a73596f7c036ab053),1848,九龙坡租房,动物园租房,卓越中寰租房,面积：40㎡,重庆链家网,,"租赁方式：整租 董浩
创臻国际公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 40㎡ 精装修
ObjectId(6082fe3b73596f7c036ab054),2200,渝北租房,龙溪租房,建峰小区租房,面积：111㎡,重庆链家网,,"租赁方式：整租 葛金花
换新地产 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 111㎡ 精装修
ObjectId(6082fe3c73596f7c036ab055),2000,九龙坡租房,谢家湾租房,华润二十四城三期租房,面积：44㎡,重庆链家网,,租赁方式：整租,房屋类型：1室0厅1卫 44㎡
ObjectId(6082fe3d73596f7c036ab056),800,南岸租房,茶园新区租房,金隅时代之星B座租房,面积：43㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 43㎡
ObjectId(6082fe3d73596f7c036ab057),1500,巴南租房,李家沱租房,宏锦鑫都租房,面积：86㎡,重庆链家网,,租赁方式：整租,房屋类型：3室2厅1卫 86㎡ 精装修
ObjectId(6082fe3e73596f7c036ab058),6500,沙坪坝租房,小龙坎租房,龙湖光年租房,面积：65㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 65㎡
ObjectId(6082fe3f73596f7c036ab059),13000,江北租房,冉家坝租房,重庆蘭园租房,面积：188㎡,重庆链家网,,"租赁方式：整租 ailsaFeng
斯裴思 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室2厅2卫 188㎡
ObjectId(6082fe3f73596f7c036ab05a),950,沙坪坝租房,西永租房,首创光和城一期租房,面积：43㎡,重庆链家网,,租赁方式：整租,房屋类型：1室1厅1卫 43㎡ 精装修
ObjectId(6082fe4073596f7c036ab05b),1950,南岸租房,七公里租房,万科金域学府租房,面积：77㎡,重庆链家网,,租赁方式：整租,房屋类型：3室1厅1卫 77㎡ 精装修
